source,license,license_status,training_allowed,split,label,categories,path,sha256,group_id,dataset_fingerprint
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_166_jpg.rf.1ca396ea4231db370e8024e07e3d12e4.jpg,bb26034d12bca570c78620bb7ff5c328f2e728b41eecb08d6fd9f85add5bd735,onion-grading-coco-segmentation:image_166_jpg.rf.1ca396ea4231db370e8024e07e3d12e4.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_167_jpg.rf.4a1903726a329ba42104478306ab98a5.jpg,32deb506da870c40e6706f0dbc0468f4f429c159816e08b48a4188991ab88c44,onion-grading-coco-segmentation:image_167_jpg.rf.4a1903726a329ba42104478306ab98a5.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_168_jpg.rf.07c1aaf0a78b55e3332061bd214fd70d.jpg,b8f550268053140bafe1af630734dd169460a966f5d978b590e6377e6f7c0699,onion-grading-coco-segmentation:image_168_jpg.rf.07c1aaf0a78b55e3332061bd214fd70d.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_16_jpg.rf.2b587207b13afda489fea755ef2c5d8e.jpg,f1fc1877761333a920af1b9a673076e4afc075da2f852c38a4859f4a5cd8781d,onion-grading-coco-segmentation:image_16_jpg.rf.2b587207b13afda489fea755ef2c5d8e.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_16_jpg.rf.3ee8d4cf3d0034d835c613a35fd461da.jpg,7395a8858055ce55b14a2aabee671a63dd5711c2bfefbdd9f7d0eb22182ac19d,onion-grading-coco-segmentation:image_16_jpg.rf.3ee8d4cf3d0034d835c613a35fd461da.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_16_jpg.rf.9e633869f3f267e95e17facb2346bb25.jpg,b610fdcab0f6dd67ef1d3271b307bf287fa3c5cb1c929b95a33ddde4203ca101,onion-grading-coco-segmentation:image_16_jpg.rf.9e633869f3f267e95e17facb2346bb25.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_170_jpg.rf.8a35f4d97ee271b2b5874342e6cc3783.jpg,52b3eef30517f2ba69cf7a3ec1b8ecd1061bda628657a9e6b278f4ca15c379e6,onion-grading-coco-segmentation:image_170_jpg.rf.8a35f4d97ee271b2b5874342e6cc3783.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_171_jpg.rf.6e8ea17d7205b949effa0a07e050450b.jpg,71e19066763c994184fef982cd988364f5efd2c514cc7b87d17cd96c85ac3adb,onion-grading-coco-segmentation:image_171_jpg.rf.6e8ea17d7205b949effa0a07e050450b.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_174_jpg.rf.464c1475b953d3a07de9d0c604d724e7.jpg,c8b33dff2ff6fec32e05e53850bfd4edfdb72c035e309a0c600035970418944c,onion-grading-coco-segmentation:image_174_jpg.rf.464c1475b953d3a07de9d0c604d724e7.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_174_jpg.rf.c097c8ac33946675aaa562f5041cc51d.jpg,4f61ba7289f59fd37985314b09ba68fd85519de73885f493461fe7435319fc19,onion-grading-coco-segmentation:image_174_jpg.rf.c097c8ac33946675aaa562f5041cc51d.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_177_jpg.rf.6b5abfba18607b7e7ed584c60dc5c498.jpg,20be66d94622c2fbabd7a135e88f072b0f9ea03009be1a42df40a1a3719a2cb5,onion-grading-coco-segmentation:image_177_jpg.rf.6b5abfba18607b7e7ed584c60dc5c498.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_178_jpg.rf.dbfb96e06a6f165fdda15ba6462e5eff.jpg,a1a0d9db3555d23f7cd6f66619f715f28dbebb7d76f1692ea5baa2c83b08e642,onion-grading-coco-segmentation:image_178_jpg.rf.dbfb96e06a6f165fdda15ba6462e5eff.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_179_jpg.rf.50aa07f3a38b388206ef4872417ff1e8.jpg,55f48b3d86b0decc753d659ccfcb241442d504e93fefac3737ad34eac94bf236,onion-grading-coco-segmentation:image_179_jpg.rf.50aa07f3a38b388206ef4872417ff1e8.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_179_jpg.rf.55a3be9328a5a1a29af5864592686119.jpg,5d84c03b531aecaa0ac140b5b90f64de384a2a7ba85074f6e1f6bd14026022e8,onion-grading-coco-segmentation:image_179_jpg.rf.55a3be9328a5a1a29af5864592686119.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_17_jpg.rf.be75295eb256ca7f9d4f4132348ca65b.jpg,604b8cad511500e9c83ed0b02dbbeaf49a14baa30baa4efc5f0fc7fea3d87417,onion-grading-coco-segmentation:image_17_jpg.rf.be75295eb256ca7f9d4f4132348ca65b.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_180_jpg.rf.31eabc15573734e8c5372c8cf4444d08.jpg,086d5209eb6621d7fd50b024fa5bf134af4f5aee518860e5655231f3d85274ce,onion-grading-coco-segmentation:image_180_jpg.rf.31eabc15573734e8c5372c8cf4444d08.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_181_jpg.rf.6649d3b661806c88ac88f7692dce3fd6.jpg,ed9780d3925cf5d456984de93d09f9f5b74fa5c8d6a3daa3a878e6af9ece17f9,onion-grading-coco-segmentation:image_181_jpg.rf.6649d3b661806c88ac88f7692dce3fd6.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_185_jpg.rf.f9729c92998becedf86478b6d9547fb3.jpg,eb896606d6c24e1225607d5d417bd7387b2b954812f55d2e89aad32707fa9638,onion-grading-coco-segmentation:image_185_jpg.rf.f9729c92998becedf86478b6d9547fb3.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_189_jpg.rf.107063ae7f3b03760029c012fc727837.jpg,164abaeabcdb03bd584ab69ada4df0c604722406e44c441b6c3a6d8345aa3259,onion-grading-coco-segmentation:image_189_jpg.rf.107063ae7f3b03760029c012fc727837.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_18_jpg.rf.4d91f3d3ab5996e00a7b729f88aaa719.jpg,94beaa18d2c14276fea8e849694029715298d84517791b90c38bd2e908436e5c,onion-grading-coco-segmentation:image_18_jpg.rf.4d91f3d3ab5996e00a7b729f88aaa719.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_193_jpg.rf.d1eb8bc26d86b9caabac54dd15260a42.jpg,f9f006acaaa64954c99c80207b189c10a5d64b2e926ed300def175bc47231142,onion-grading-coco-segmentation:image_193_jpg.rf.d1eb8bc26d86b9caabac54dd15260a42.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_197_jpg.rf.402d2d040ce344e54094f4db1d8d72a7.jpg,35a1376c8c1f84f1abf0946bdadb4564660c36a28ce7b16020bea7f5efcb07ea,onion-grading-coco-segmentation:image_197_jpg.rf.402d2d040ce344e54094f4db1d8d72a7.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_199_jpg.rf.ee5fe52b03ec411667cd91f075d75c6e.jpg,061a7d6715758556a577abc14e67658265f9fc378c00617dad8507ec2c88ec4d,onion-grading-coco-segmentation:image_199_jpg.rf.ee5fe52b03ec411667cd91f075d75c6e.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_19_jpg.rf.11a1032b261e3ee53b169861b98a1513.jpg,e5985f61f07cfcf7473c328f5165ce90383bc534489e25ba5c7ba9cfa3c0dc8d,onion-grading-coco-segmentation:image_19_jpg.rf.11a1032b261e3ee53b169861b98a1513.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_1_jpg.rf.87348c5416e3ee586c92ee0753ba3819.jpg,b3d3fbb670869aee09aeb1e3cab3bc69a3dd02e4948391c367d156de9f2beff1,onion-grading-coco-segmentation:image_1_jpg.rf.87348c5416e3ee586c92ee0753ba3819.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_1_jpg.rf.9bae9a4ca13c8024cb1893375490fffb.jpg,565cf21243787bef9c3c8a6548d1da90be6f677e8bf84f15851cca63dc2e898e,onion-grading-coco-segmentation:image_1_jpg.rf.9bae9a4ca13c8024cb1893375490fffb.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_200_jpg.rf.ed16b7ea20dac5a806a90228fdf1df5d.jpg,b72a237c6e76468f7ac6d613a37a9f39ed8dfbdfeb17ff70a3b093cb21c3d48b,onion-grading-coco-segmentation:image_200_jpg.rf.ed16b7ea20dac5a806a90228fdf1df5d.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_202_jpg.rf.32c60e83f7c34115612d4b1b795777da.jpg,e97d20f7720d8a4d21a6f7dd97f1249ed6722031b6e6827f6a016463a38f6c55,onion-grading-coco-segmentation:image_202_jpg.rf.32c60e83f7c34115612d4b1b795777da.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_204_jpg.rf.9a52790fc7c981066fb14c4bc81f031b.jpg,59b2b2c1a5f8b6d03bcca4682b0613ce0c088907906908265f643dbb4bd9dff7,onion-grading-coco-segmentation:image_204_jpg.rf.9a52790fc7c981066fb14c4bc81f031b.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_20_jpg.rf.2a5b60376994010eb4a8c9fafc025008.jpg,0d8d24bf699a1aa2ce3f223e12dfac145cc0d4dd52909be4762b3c05e83cbd0d,onion-grading-coco-segmentation:image_20_jpg.rf.2a5b60376994010eb4a8c9fafc025008.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_210_jpg.rf.786633869e54fb736c92b74cca217d63.jpg,81af2c28d7ff20d2aa44b54c1ad76fe5d4e61cea72c820ea1ff9139454c56543,onion-grading-coco-segmentation:image_210_jpg.rf.786633869e54fb736c92b74cca217d63.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_213_jpg.rf.6494656ed09c882aec789dc99b56b10d.jpg,67be84c8c5e8b69fecc62f3534719671ddce5fc33ef6403ece2609a13c3a749c,onion-grading-coco-segmentation:image_213_jpg.rf.6494656ed09c882aec789dc99b56b10d.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_21_jpg.rf.d9f41d1717868a2894570c2ed17a9dff.jpg,f7aca2a1f33841ca1ad94f036278fc4e79cecb79e06a77384316679fbba3b32b,onion-grading-coco-segmentation:image_21_jpg.rf.d9f41d1717868a2894570c2ed17a9dff.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_227_jpg.rf.c2936e11bda9f7d6f2013e16a9fe601b.jpg,18990484420a2b64831cbb16c45a553df9e66fb436fc74409c4e5ebe330ab164,onion-grading-coco-segmentation:image_227_jpg.rf.c2936e11bda9f7d6f2013e16a9fe601b.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_228_jpg.rf.928bbdf06a1e4b9b7aa97bab22f38af9.jpg,28f3f4db9cf1307ef39d6329706f27056297edf51b9c487f7cc8a1bc31a02f68,onion-grading-coco-segmentation:image_228_jpg.rf.928bbdf06a1e4b9b7aa97bab22f38af9.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_232_jpg.rf.ce55ef11c6d21ef90c677a762418d3d1.jpg,98d732b8af1f6ab4059093b62a5f9c4c8be36830f39fe863b43dd6f2a4a33b93,onion-grading-coco-segmentation:image_232_jpg.rf.ce55ef11c6d21ef90c677a762418d3d1.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_234_jpg.rf.a20b73cf54244157a0a41143f3e0ca79.jpg,d2df3ad92b1ef50df0449839d9afd20a24fdf570606d13be6a011191a3a783e7,onion-grading-coco-segmentation:image_234_jpg.rf.a20b73cf54244157a0a41143f3e0ca79.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_235_jpg.rf.d81bd14e3a0a82e6d9c9d2deb3f40e29.jpg,9187b1a3e5bfc8e5709ea60f65485bbd63b6db304ee4cfafc3f8da67ee47edd7,onion-grading-coco-segmentation:image_235_jpg.rf.d81bd14e3a0a82e6d9c9d2deb3f40e29.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_236_jpg.rf.3ba4fea09b19d3b756f7e8b7b973ac53.jpg,2cfd9c53cae95e2aa47596aaab54fa50774afc96b5606bb129ca5f922e3600c1,onion-grading-coco-segmentation:image_236_jpg.rf.3ba4fea09b19d3b756f7e8b7b973ac53.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_238_jpg.rf.26cecda7205d0a49338327ce79783f28.jpg,f1718d7635fcbdac5cfded9ea646b2dc7e54f5abf3c131b54e3e008064e8264d,onion-grading-coco-segmentation:image_238_jpg.rf.26cecda7205d0a49338327ce79783f28.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_246_jpg.rf.5148e864756bd37c863320ca080e0442.jpg,077ae51207b5904e0ab9508b1d23deff2ea7751694b00b2cfa305909a3d193c8,onion-grading-coco-segmentation:image_246_jpg.rf.5148e864756bd37c863320ca080e0442.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_255_jpg.rf.64d44d720c23b1198bf1ef6a05af36a5.jpg,4a177feb21e5cf045929f372679cdca3f0f1ef82289760ea02f13516a4d958b5,onion-grading-coco-segmentation:image_255_jpg.rf.64d44d720c23b1198bf1ef6a05af36a5.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 1,dataset/part-001/onion-grading-coco-segmentation/train/image_257_jpg.rf.5722a34a68e827c9c80b6d80a2c54623.jpg,e9bd48c2fde267d13fe9b59124de4b9bfc674477ec4a3ff112d5c72a5d32b6bb,onion-grading-coco-segmentation:image_257_jpg.rf.5722a34a68e827c9c80b6d80a2c54623.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_259_jpg.rf.4c3de045448186cd0c32692894671139.jpg,2932e3a7edd7d531c3882c8c887ffac83b5bb7b95e068561b658b0570c7f5a31,onion-grading-coco-segmentation:image_259_jpg.rf.4c3de045448186cd0c32692894671139.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_25_jpg.rf.9c9f9f20334a0d46c67afc6deb014159.jpg,0422f5fe6b3d7caf37379f34823d6c8ff2bc0bd1693cb842f37cb20114981aa9,onion-grading-coco-segmentation:image_25_jpg.rf.9c9f9f20334a0d46c67afc6deb014159.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_261_jpg.rf.311f264e821f3d9e1a93b79e42d0c07c.jpg,2779e06000bdeb9b139dc202ba49ce0af267f4c36326803da3c9c185a9410ccb,onion-grading-coco-segmentation:image_261_jpg.rf.311f264e821f3d9e1a93b79e42d0c07c.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_263_jpg.rf.6af1ffca689b76861bf78db12cd8bf66.jpg,20987a1f1205457caa5d1f22c63c1c9eb7915fe0eb43a122b88bec73a80f8e82,onion-grading-coco-segmentation:image_263_jpg.rf.6af1ffca689b76861bf78db12cd8bf66.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_264_jpg.rf.23c19f583bb9d99fe3b4429c72cb29e8.jpg,9964bc08f09d486c985438950a9bd7fcfaa6bd8854b779bec9c66fe1ccf9d12c,onion-grading-coco-segmentation:image_264_jpg.rf.23c19f583bb9d99fe3b4429c72cb29e8.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Class 2,dataset/part-001/onion-grading-coco-segmentation/train/image_266_jpg.rf.35ac6dc048d17dcd203514f4ec3b8a86.jpg,347e6f3b66f4c066657c69c6096a7c52d5df4c451e3cf5dbe4b584caf7521c44,onion-grading-coco-segmentation:image_266_jpg.rf.35ac6dc048d17dcd203514f4ec3b8a86.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_267_jpg.rf.00df68ee56c39a0fc81ae05d5efbfcde.jpg,5c04b564c4f2cd436fa3fb40b84f349e48d4a9ed238a9adf5b5a0352707f04c0,onion-grading-coco-segmentation:image_267_jpg.rf.00df68ee56c39a0fc81ae05d5efbfcde.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_267_jpg.rf.4b5981a70c48bac848d928a66ae1e75a.jpg,43be78b0bc0c81062f7d2dbec5f0417ddbc9b82ac12cec472a16e11485994413,onion-grading-coco-segmentation:image_267_jpg.rf.4b5981a70c48bac848d928a66ae1e75a.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_269_jpg.rf.165ebbf1667c0442fc15931be5173a00.jpg,380cfa69efcb44249c4656ea9409fb5c1bce8bcad83fd3061877d258d48f5d0a,onion-grading-coco-segmentation:image_269_jpg.rf.165ebbf1667c0442fc15931be5173a00.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_26_jpg.rf.1ea52ff9ff0def982c28e1530ecb0101.jpg,b191773762a6c48f54f9f8523090a6a8a47babf52c7d241e332268b49d5e3368,onion-grading-coco-segmentation:image_26_jpg.rf.1ea52ff9ff0def982c28e1530ecb0101.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_270_jpg.rf.030f0965783d138d5c78ccd6b4c214a3.jpg,2868096a1f5b007db4d63a28e3354e0f1a58002a97a50bf52bfcc16d04bb62df,onion-grading-coco-segmentation:image_270_jpg.rf.030f0965783d138d5c78ccd6b4c214a3.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_271_jpg.rf.19520f102e420ad0457b7b16657a9e67.jpg,2b69f8ad08070aac77b737c72bbb89e89d38b83a02277311244ad9ddcc6d35f8,onion-grading-coco-segmentation:image_271_jpg.rf.19520f102e420ad0457b7b16657a9e67.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Extra Class,dataset/part-001/onion-grading-coco-segmentation/train/image_272_jpg.rf.3b73fdb5c769f855ed518f2a069fd263.jpg,a899cff2cd8709ff834df662b0ea0987998374f4c2ca13a8a8339ca0b8098c02,onion-grading-coco-segmentation:image_272_jpg.rf.3b73fdb5c769f855ed518f2a069fd263.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_272_jpg.rf.cc8b36105e00458bb505f76a8678cd4a.jpg,914da1a589050a14fb37ffb79048713ec9eb4d20c0868f2359342659d6e0e956,onion-grading-coco-segmentation:image_272_jpg.rf.cc8b36105e00458bb505f76a8678cd4a.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
onion-grading-coco-segmentation,CC BY 4.0,verified,True,test,is_onion|quality_class,Reject,dataset/part-001/onion-grading-coco-segmentation/train/image_275_jpg.rf.a1abfc758eef75d0945c3df885951594.jpg,e8539c0e2024ef73f50e9af7b97cf4a77678871755bc72507e360c4a3fb52b3f,onion-grading-coco-segmentation:image_275_jpg.rf.a1abfc758eef75d0945c3df885951594.jpg,2443539beb938064b6f2e1e0594c000b31da519d8f2f017b0beb878ad8c3507b
